NAME,B01003_001E,state,county,tract,block group
"Block Group 4, Census Tract 730.04, Ponce Municipio, Puerto Rico",773,72,113,073004,4
"Block Group 2, Census Tract 730.05, Ponce Municipio, Puerto Rico",1528,72,113,073005,2
"Block Group 3, Census Tract 730.05, Ponce Municipio, Puerto Rico",684,72,113,073005,3
"Block Group 2, Census Tract 730.06, Ponce Municipio, Puerto Rico",1551,72,113,073006,2
"Block Group 1, Census Tract 730.09, Ponce Municipio, Puerto Rico",2274,72,113,073009,1
"Block Group 3, Census Tract 730.09, Ponce Municipio, Puerto Rico",2057,72,113,073009,3
"Block Group 1, Census Tract 730.10, Ponce Municipio, Puerto Rico",1318,72,113,073010,1
"Block Group 1, Census Tract 9800.01, Ponce Municipio, Puerto Rico",2207,72,113,980001,1
"Block Group 0, Census Tract 9930, Ponce Municipio, Puerto Rico",0,72,113,993000,0
"Block Group 2, Census Tract 3301, Quebradillas Municipio, Puerto Rico",1987,72,115,330100,2
"Block Group 3, Census Tract 3301, Quebradillas Municipio, Puerto Rico",2055,72,115,330100,3
"Block Group 1, Census Tract 3302, Quebradillas Municipio, Puerto Rico",1290,72,115,330200,1
"Block Group 2, Census Tract 3302, Quebradillas Municipio, Puerto Rico",2298,72,115,330200,2
"Block Group 3, Census Tract 3302, Quebradillas Municipio, Puerto Rico",1200,72,115,330200,3
"Block Group 1, Census Tract 3303, Quebradillas Municipio, Puerto Rico",2042,72,115,330300,1
"Block Group 2, Census Tract 3303, Quebradillas Municipio, Puerto Rico",1808,72,115,330300,2
"Block Group 3, Census Tract 3303, Quebradillas Municipio, Puerto Rico",1109,72,115,330300,3
"Block Group 1, Census Tract 3304, Quebradillas Municipio, Puerto Rico",1998,72,115,330400,1
"Block Group 2, Census Tract 3304, Quebradillas Municipio, Puerto Rico",2090,72,115,330400,2
"Block Group 3, Census Tract 3304, Quebradillas Municipio, Puerto Rico",2131,72,115,330400,3
"Block Group 0, Census Tract 9900, Quebradillas Municipio, Puerto Rico",0,72,115,990000,0
"Block Group 1, Census Tract 9594.01, Rincón Municipio, Puerto Rico",741,72,117,959401,1
"Block Group 2, Census Tract 9594.01, Rincón Municipio, Puerto Rico",918,72,117,959401,2
"Block Group 3, Census Tract 9594.01, Rincón Municipio, Puerto Rico",955,72,117,959401,3
"Block Group 4, Census Tract 9594.01, Rincón Municipio, Puerto Rico",558,72,117,959401,4
"Block Group 1, Census Tract 9595, Rincón Municipio, Puerto Rico",1405,72,117,959500,1
"Block Group 2, Census Tract 9595, Rincón Municipio, Puerto Rico",1328,72,117,959500,2
"Block Group 2, Census Tract 9596.01, Rincón Municipio, Puerto Rico",821,72,117,959601,2
"Block Group 1, Census Tract 9596.02, Rincón Municipio, Puerto Rico",1347,72,117,959602,1
"Block Group 3, Census Tract 9596.02, Rincón Municipio, Puerto Rico",1880,72,117,959602,3
"Block Group 0, Census Tract 9904, Rincón Municipio, Puerto Rico",0,72,117,990400,0
"Block Group 2, Census Tract 1301.01, Río Grande Municipio, Puerto Rico",922,72,119,130101,2
"Block Group 3, Census Tract 1301.01, Río Grande Municipio, Puerto Rico",842,72,119,130101,3
"Block Group 5, Census Tract 1301.01, Río Grande Municipio, Puerto Rico",952,72,119,130101,5
"Block Group 1, Census Tract 1301.02, Río Grande Municipio, Puerto Rico",2371,72,119,130102,1
"Block Group 3, Census Tract 1301.02, Río Grande Municipio, Puerto Rico",739,72,119,130102,3
"Block Group 1, Census Tract 1302, Río Grande Municipio, Puerto Rico",756,72,119,130200,1
"Block Group 3, Census Tract 7506.01, Yauco Municipio, Puerto Rico",1276,72,153,750601,3
"Block Group 1, Census Tract 7506.02, Yauco Municipio, Puerto Rico",1410,72,153,750602,1
"Block Group 2, Census Tract 7506.02, Yauco Municipio, Puerto Rico",801,72,153,750602,2
"Block Group 3, Census Tract 4306.01, Aguada Municipio, Puerto Rico",257,72,003,430601,3
"Block Group 4, Census Tract 4306.01, Aguada Municipio, Puerto Rico",814,72,003,430601,4
"Block Group 1, Census Tract 4306.02, Aguada Municipio, Puerto Rico",1022,72,003,430602,1
"Block Group 2, Census Tract 4306.02, Aguada Municipio, Puerto Rico",2458,72,003,430602,2
"Block Group 0, Census Tract 9900, Aguada Municipio, Puerto Rico",0,72,003,990000,0
"Block Group 1, Census Tract 4001, Aguadilla Municipio, Puerto Rico",1012,72,005,400100,1
"Block Group 2, Census Tract 4001, Aguadilla Municipio, Puerto Rico",569,72,005,400100,2
"Block Group 3, Census Tract 4001, Aguadilla Municipio, Puerto Rico",1492,72,005,400100,3
"Block Group 4, Census Tract 4001, Aguadilla Municipio, Puerto Rico",862,72,005,400100,4
"Block Group 1, Census Tract 4003, Aguadilla Municipio, Puerto Rico",1628,72,005,400300,1
"Block Group 2, Census Tract 4003, Aguadilla Municipio, Puerto Rico",1475,72,005,400300,2
"Block Group 1, Census Tract 4004, Aguadilla Municipio, Puerto Rico",965,72,005,400400,1
"Block Group 2, Census Tract 4004, Aguadilla Municipio, Puerto Rico",996,72,005,400400,2
"Block Group 1, Census Tract 4005.01, Aguadilla Municipio, Puerto Rico",2461,72,005,400501,1
"Block Group 2, Census Tract 4005.01, Aguadilla Municipio, Puerto Rico",738,72,005,400501,2
"Block Group 2, Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",1775,72,005,400502,2
"Block Group 3, Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",1106,72,005,400502,3
"Block Group 2, Census Tract 4006, Aguadilla Municipio, Puerto Rico",765,72,005,400600,2
"Block Group 3, Census Tract 4006, Aguadilla Municipio, Puerto Rico",840,72,005,400600,3
"Block Group 2, Census Tract 4007, Aguadilla Municipio, Puerto Rico",605,72,005,400700,2
"Block Group 3, Census Tract 4007, Aguadilla Municipio, Puerto Rico",534,72,005,400700,3
"Block Group 2, Census Tract 4008, Aguadilla Municipio, Puerto Rico",739,72,005,400800,2
"Block Group 1, Census Tract 4009, Aguadilla Municipio, Puerto Rico",2203,72,005,400900,1
"Block Group 2, Census Tract 4012, Aguadilla Municipio, Puerto Rico",1550,72,005,401200,2
"Block Group 1, Census Tract 4013.01, Aguadilla Municipio, Puerto Rico",749,72,005,401301,1
"Block Group 3, Census Tract 4013.01, Aguadilla Municipio, Puerto Rico",2242,72,005,401301,3
"Block Group 1, Census Tract 4013.03, Aguadilla Municipio, Puerto Rico",853,72,005,401303,1
"Block Group 2, Census Tract 4013.03, Aguadilla Municipio, Puerto Rico",1516,72,005,401303,2
"Block Group 1, Census Tract 4013.04, Aguadilla Municipio, Puerto Rico",1241,72,005,401304,1
"Block Group 2, Census Tract 4013.04, Aguadilla Municipio, Puerto Rico",1769,72,005,401304,2
"Block Group 2, Census Tract 4014.01, Aguadilla Municipio, Puerto Rico",778,72,005,401401,2
"Block Group 3, Census Tract 4014.01, Aguadilla Municipio, Puerto Rico",1499,72,005,401401,3
"Block Group 2, Census Tract 4014.02, Aguadilla Municipio, Puerto Rico",1270,72,005,401402,2
"Block Group 3, Census Tract 4014.02, Aguadilla Municipio, Puerto Rico",863,72,005,401402,3
"Block Group 1, Census Tract 4015, Aguadilla Municipio, Puerto Rico",2423,72,005,401500,1
"Block Group 0, Census Tract 9900, Aguadilla Municipio, Puerto Rico",0,72,005,990000,0
"Block Group 2, Census Tract 2301, Aguas Buenas Municipio, Puerto Rico",1434,72,007,230100,2
"Block Group 3, Census Tract 2301, Aguas Buenas Municipio, Puerto Rico",1268,72,007,230100,3
"Block Group 2, Census Tract 2302, Aguas Buenas Municipio, Puerto Rico",1357,72,007,230200,2
"Block Group 1, Census Tract 5404.02, Dorado Municipio, Puerto Rico",3305,72,051,540402,1
"Block Group 2, Census Tract 5404.02, Dorado Municipio, Puerto Rico",1880,72,051,540402,2
"Block Group 2, Census Tract 5405, Dorado Municipio, Puerto Rico",2862,72,051,540500,2
"Block Group 3, Census Tract 5405, Dorado Municipio, Puerto Rico",3202,72,051,540500,3
"Block Group 1, Census Tract 5406, Dorado Municipio, Puerto Rico",2079,72,051,540600,1
"Block Group 2, Census Tract 5406, Dorado Municipio, Puerto Rico",2711,72,051,540600,2
"Block Group 2, Census Tract 5407, Dorado Municipio, Puerto Rico",307,72,051,540700,2
"Block Group 3, Census Tract 5407, Dorado Municipio, Puerto Rico",1975,72,051,540700,3
"Block Group 0, Census Tract 9900.21, Dorado Municipio, Puerto Rico",0,72,051,990021,0
"Block Group 1, Census Tract 1501.02, Fajardo Municipio, Puerto Rico",1133,72,053,150102,1
"Block Group 1, Census Tract 1501.05, Fajardo Municipio, Puerto Rico",1690,72,053,150105,1
"Block Group 2, Census Tract 1501.05, Fajardo Municipio, Puerto Rico",1141,72,053,150105,2
"Block Group 2, Census Tract 1501.06, Fajardo Municipio, Puerto Rico",89,72,053,150106,2
"Block Group 1, Census Tract 1502, Fajardo Municipio, Puerto Rico",806,72,053,150200,1
"Block Group 3, Census Tract 1502, Fajardo Municipio, Puerto Rico",1528,72,053,150200,3
"Block Group 4, Census Tract 1502, Fajardo Municipio, Puerto Rico",1583,72,053,150200,4
"Block Group 2, Census Tract 1503.01, Fajardo Municipio, Puerto Rico",2246,72,053,150301,2
"Block Group 1, Census Tract 1503.02, Fajardo Municipio, Puerto Rico",582,72,053,150302,1
"Block Group 2, Census Tract 1503.02, Fajardo Municipio, Puerto Rico",1152,72,053,150302,2
"Block Group 2, Census Tract 1504, Fajardo Municipio, Puerto Rico",429,72,053,150400,2
"Block Group 3, Census Tract 1504, Fajardo Municipio, Puerto Rico",1024,72,053,150400,3
"Block Group 5, Census Tract 1504, Fajardo Municipio, Puerto Rico",400,72,053,150400,5
"Block Group 1, Census Tract 1505, Fajardo Municipio, Puerto Rico",917,72,053,150500,1
"Block Group 3, Census Tract 1505, Fajardo Municipio, Puerto Rico",831,72,053,150500,3
"Block Group 4, Census Tract 1505, Fajardo Municipio, Puerto Rico",1151,72,053,150500,4
"Block Group 1, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",931,72,053,150602,1
"Block Group 2, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",1426,72,053,150602,2
"Block Group 4, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",1347,72,053,150602,4
"Block Group 2, Census Tract 5801, Florida Municipio, Puerto Rico",1657,72,054,580100,2
"Block Group 3, Census Tract 5801, Florida Municipio, Puerto Rico",1898,72,054,580100,3
"Block Group 1, Census Tract 5802, Florida Municipio, Puerto Rico",2260,72,054,580200,1
"Block Group 2, Census Tract 5802, Florida Municipio, Puerto Rico",558,72,054,580200,2
"Block Group 3, Census Tract 5802, Florida Municipio, Puerto Rico",2860,72,054,580200,3
"Block Group 4, Census Tract 5802, Florida Municipio, Puerto Rico",432,72,054,580200,4
"Block Group 1, Census Tract 9609, Guánica Municipio, Puerto Rico",1586,72,055,960900,1
"Block Group 2, Census Tract 9609, Guánica Municipio, Puerto Rico",1792,72,055,960900,2
"Block Group 1, Census Tract 9610, Guánica Municipio, Puerto Rico",1449,72,055,961000,1
"Block Group 2, Census Tract 9610, Guánica Municipio, Puerto Rico",1354,72,055,961000,2
"Block Group 1, Census Tract 9611, Guánica Municipio, Puerto Rico",1230,72,055,961100,1
"Block Group 2, Census Tract 9611, Guánica Municipio, Puerto Rico",1056,72,055,961100,2
"Block Group 3, Census Tract 1302, Río Grande Municipio, Puerto Rico",1090,72,119,130200,3
"Block Group 1, Census Tract 1303, Río Grande Municipio, Puerto Rico",1704,72,119,130300,1
"Block Group 3, Census Tract 1303, Río Grande Municipio, Puerto Rico",1222,72,119,130300,3
"Block Group 1, Census Tract 1304.01, Río Grande Municipio, Puerto Rico",1362,72,119,130401,1
"Block Group 1, Census Tract 1304.02, Río Grande Municipio, Puerto Rico",2358,72,119,130402,1
"Block Group 2, Census Tract 1304.02, Río Grande Municipio, Puerto Rico",714,72,119,130402,2
"Block Group 1, Census Tract 1305, Río Grande Municipio, Puerto Rico",882,72,119,130500,1
"Block Group 2, Census Tract 1305, Río Grande Municipio, Puerto Rico",1946,72,119,130500,2
"Block Group 3, Census Tract 1305, Río Grande Municipio, Puerto Rico",1570,72,119,130500,3
"Block Group 1, Census Tract 1306.01, Río Grande Municipio, Puerto Rico",1290,72,119,130601,1
"Block Group 2, Census Tract 1306.01, Río Grande Municipio, Puerto Rico",1539,72,119,130601,2
"Block Group 2, Census Tract 1306.02, Río Grande Municipio, Puerto Rico",1150,72,119,130602,2
"Block Group 1, Census Tract 1307.01, Río Grande Municipio, Puerto Rico",1688,72,119,130701,1
"Block Group 3, Census Tract 1307.01, Río Grande Municipio, Puerto Rico",75,72,119,130701,3
"Block Group 1, Census Tract 1307.03, Río Grande Municipio, Puerto Rico",2259,72,119,130703,1
"Block Group 1, Census Tract 1307.04, Río Grande Municipio, Puerto Rico",1290,72,119,130704,1
"Block Group 2, Census Tract 1307.04, Río Grande Municipio, Puerto Rico",1615,72,119,130704,2
"Block Group 3, Census Tract 1307.04, Río Grande Municipio, Puerto Rico",900,72,119,130704,3
"Block Group 0, Census Tract 9927, Río Grande Municipio, Puerto Rico",0,72,119,992700,0
"Block Group 1, Census Tract 9603, Sabana Grande Municipio, Puerto Rico",276,72,121,960300,1
"Block Group 3, Census Tract 9603, Sabana Grande Municipio, Puerto Rico",2147,72,121,960300,3
"Block Group 4, Census Tract 9603, Sabana Grande Municipio, Puerto Rico",397,72,121,960300,4
"Block Group 1, Census Tract 9604, Sabana Grande Municipio, Puerto Rico",875,72,121,960400,1
"Block Group 2, Census Tract 9604, Sabana Grande Municipio, Puerto Rico",2290,72,121,960400,2
"Block Group 3, Census Tract 9604, Sabana Grande Municipio, Puerto Rico",1641,72,121,960400,3
"Block Group 1, Census Tract 9605, Sabana Grande Municipio, Puerto Rico",1095,72,121,960500,1
"Block Group 1, Census Tract 9606, Sabana Grande Municipio, Puerto Rico",2973,72,121,960600,1
"Block Group 1, Census Tract 9607, Sabana Grande Municipio, Puerto Rico",1102,72,121,960700,1
"Block Group 2, Census Tract 9607, Sabana Grande Municipio, Puerto Rico",2132,72,121,960700,2
"Block Group 1, Census Tract 9608, Sabana Grande Municipio, Puerto Rico",1048,72,121,960800,1
"Block Group 2, Census Tract 9608, Sabana Grande Municipio, Puerto Rico",1276,72,121,960800,2
"Block Group 1, Census Tract 9526, Salinas Municipio, Puerto Rico",777,72,123,952600,1
"Block Group 2, Census Tract 9526, Salinas Municipio, Puerto Rico",1593,72,123,952600,2
"Block Group 1, Census Tract 9527, Salinas Municipio, Puerto Rico",561,72,123,952700,1
"Block Group 2, Census Tract 9527, Salinas Municipio, Puerto Rico",1341,72,123,952700,2
"Block Group 2, Census Tract 9528, Salinas Municipio, Puerto Rico",1070,72,123,952800,2
"Block Group 3, Census Tract 9528, Salinas Municipio, Puerto Rico",1340,72,123,952800,3
"Block Group 5, Census Tract 9528, Salinas Municipio, Puerto Rico",1452,72,123,952800,5
"Block Group 1, Census Tract 9529.01, Salinas Municipio, Puerto Rico",1228,72,123,952901,1
"Block Group 3, Census Tract 2302, Aguas Buenas Municipio, Puerto Rico",1000,72,007,230200,3
"Block Group 4, Census Tract 2302, Aguas Buenas Municipio, Puerto Rico",2483,72,007,230200,4
"Block Group 1, Census Tract 2303, Aguas Buenas Municipio, Puerto Rico",1324,72,007,230300,1
"Block Group 2, Census Tract 2303, Aguas Buenas Municipio, Puerto Rico",1069,72,007,230300,2
"Block Group 1, Census Tract 2304, Aguas Buenas Municipio, Puerto Rico",1275,72,007,230400,1
"Block Group 2, Census Tract 2304, Aguas Buenas Municipio, Puerto Rico",1182,72,007,230400,2
"Block Group 3, Census Tract 2304, Aguas Buenas Municipio, Puerto Rico",2125,72,007,230400,3
"Block Group 1, Census Tract 2305.01, Aguas Buenas Municipio, Puerto Rico",2569,72,007,230501,1
"Block Group 2, Census Tract 2305.01, Aguas Buenas Municipio, Puerto Rico",1681,72,007,230501,2
"Block Group 1, Census Tract 2305.02, Aguas Buenas Municipio, Puerto Rico",1099,72,007,230502,1
"Block Group 2, Census Tract 2305.02, Aguas Buenas Municipio, Puerto Rico",2062,72,007,230502,2
"Block Group 3, Census Tract 2305.02, Aguas Buenas Municipio, Puerto Rico",609,72,007,230502,3
"Block Group 1, Census Tract 2501, Aibonito Municipio, Puerto Rico",1561,72,009,250100,1
"Block Group 2, Census Tract 2501, Aibonito Municipio, Puerto Rico",2322,72,009,250100,2
"Block Group 3, Census Tract 2501, Aibonito Municipio, Puerto Rico",2040,72,009,250100,3
"Block Group 2, Census Tract 2502, Aibonito Municipio, Puerto Rico",1527,72,009,250200,2
"Block Group 1, Census Tract 2503, Aibonito Municipio, Puerto Rico",825,72,009,250300,1
"Block Group 1, Census Tract 2504, Aibonito Municipio, Puerto Rico",599,72,009,250400,1
"Block Group 2, Census Tract 2504, Aibonito Municipio, Puerto Rico",2364,72,009,250400,2
"Block Group 3, Census Tract 2505, Aibonito Municipio, Puerto Rico",1203,72,009,250500,3
"Block Group 2, Census Tract 2506, Aibonito Municipio, Puerto Rico",1362,72,009,250600,2
"Block Group 3, Census Tract 2506, Aibonito Municipio, Puerto Rico",992,72,009,250600,3
"Block Group 2, Census Tract 8101, Añasco Municipio, Puerto Rico",888,72,011,810100,2
"Block Group 3, Census Tract 8101, Añasco Municipio, Puerto Rico",771,72,011,810100,3
"Block Group 2, Census Tract 8102, Añasco Municipio, Puerto Rico",1016,72,011,810200,2
"Block Group 3, Census Tract 8102, Añasco Municipio, Puerto Rico",951,72,011,810200,3
"Block Group 1, Census Tract 8103, Añasco Municipio, Puerto Rico",1520,72,011,810300,1
"Block Group 2, Census Tract 8103, Añasco Municipio, Puerto Rico",736,72,011,810300,2
"Block Group 2, Census Tract 8104, Añasco Municipio, Puerto Rico",485,72,011,810400,2
"Block Group 1, Census Tract 8105, Añasco Municipio, Puerto Rico",1364,72,011,810500,1
"Block Group 3, Census Tract 8105, Añasco Municipio, Puerto Rico",1610,72,011,810500,3
"Block Group 4, Census Tract 8105, Añasco Municipio, Puerto Rico",3098,72,011,810500,4
"Block Group 2, Census Tract 8106, Añasco Municipio, Puerto Rico",2324,72,011,810600,2
"Block Group 1, Census Tract 8107, Añasco Municipio, Puerto Rico",580,72,011,810700,1
"Block Group 3, Census Tract 8107, Añasco Municipio, Puerto Rico",976,72,011,810700,3
"Block Group 4, Census Tract 8107, Añasco Municipio, Puerto Rico",878,72,011,810700,4
"Block Group 1, Census Tract 3001.01, Arecibo Municipio, Puerto Rico",829,72,013,300101,1
"Block Group 2, Census Tract 3001.01, Arecibo Municipio, Puerto Rico",636,72,013,300101,2
"Block Group 4, Census Tract 3001.01, Arecibo Municipio, Puerto Rico",1049,72,013,300101,4
"Block Group 1, Census Tract 9612, Guánica Municipio, Puerto Rico",725,72,055,961200,1
"Block Group 2, Census Tract 9612, Guánica Municipio, Puerto Rico",633,72,055,961200,2
"Block Group 1, Census Tract 9613, Guánica Municipio, Puerto Rico",1600,72,055,961300,1
"Block Group 1, Census Tract 9614, Guánica Municipio, Puerto Rico",1110,72,055,961400,1
"Block Group 1, Census Tract 9615, Guánica Municipio, Puerto Rico",2132,72,055,961500,1
"Block Group 0, Census Tract 9900, Guánica Municipio, Puerto Rico",0,72,055,990000,0
"Block Group 1, Census Tract 2701, Guayama Municipio, Puerto Rico",1073,72,057,270100,1
"Block Group 3, Census Tract 2701, Guayama Municipio, Puerto Rico",1238,72,057,270100,3
"Block Group 4, Census Tract 2701, Guayama Municipio, Puerto Rico",2248,72,057,270100,4
"Block Group 2, Census Tract 2702.01, Guayama Municipio, Puerto Rico",849,72,057,270201,2
"Block Group 3, Census Tract 2702.01, Guayama Municipio, Puerto Rico",3483,72,057,270201,3
